1499091706,0.0,0.0
1499091706,0.0,0.0
1499091706,-0.00358422939068,0.0
1499091706,0.0,0.00358422939068
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,0.0,0.0
1499091707,-0.00358422939068,0.00358422939068
1499091708,0.0,0.0
1499091708,0.0,0.00358422939068
1499091708,-0.00358422939068,0.0
1499091708,0.0,0.0
1499091708,-0.00358422939068,0.0
1499091708,0.0,0.0
1499091708,0.0,0.0
1499091708,-0.00358422939068,0.00358422939068
1499091709,-0.00358422939068,0.0
1499091709,0.0,0.0
1499091709,0.0,0.0
1499091709,0.0,0.0
1499091709,0.0,0.0
1499091709,-0.00358422939068,0.00358422939068
1499091709,0.0,0.0
1499091709,0.0,0.0
1499091709,0.0,0.0
1499091710,-0.00358422939068,0.0
1499091710,0.00358422939068,0.0
1499091710,0.00358422939068,0.0
1499091710,0.00358422939068,0.0
1499091710,0.0,0.0
1499091710,0.0,0.00358422939068
1499091710,0.0,0.0
1499091710,0.0,0.0
1499091710,-0.00358422939068,0.0
1499091710,0.0,0.0
1499091711,-0.00358422939068,0.00358422939068
1499091711,0.0,0.00358422939068
1499091711,0.0,0.0
1499091711,-0.00358422939068,0.0
1499091711,0.0,0.0
1499091711,-0.00358422939068,0.00358422939068
1499091711,0.0,0.0
1499091711,0.0,0.0
1499091711,0.0,0.0
1499091711,0.0,0.0
1499091712,0.0,0.00358422939068
1499091712,-0.00358422939068,0.0
1499091712,-0.00358422939068,0.0
1499091712,0.0,-0.00358422939068
1499091712,0.0,0.0
1499091712,0.00358422939068,0.0
1499091712,0.00358422939068,0.0
1499091712,0.0,0.0
1499091713,0.0,0.0
1499091713,0.0,0.0
1499091713,-0.00358422939068,0.0
1499091713,0.0,0.0
1499091713,0.0,0.0
1499091713,0.0,0.0
1499091713,0.00358422939068,0.0
1499091713,0.0,0.0
1499091714,0.0,0.0
1499091714,0.0,0.0
1499091714,0.0,0.0
1499091714,0.0,0.0
1499091714,0.00358422939068,0.0
1499091714,-0.00358422939068,0.00358422939068
1499091714,-0.00358422939068,0.00358422939068
1499091714,0.0,0.0
1499091715,0.0,0.0
1499091715,0.0,0.0
1499091715,0.0,0.0
1499091715,0.0,0.00358422939068
1499091715,-0.00358422939068,0.0
1499091715,0.0,0.0
1499091715,-0.00358422939068,0.0
1499091715,0.0,0.0
1499091715,0.0,0.00358422939068
1499091715,-0.00716845878136,0.0
1499091716,0.0,0.00358422939068
1499091716,-0.00358422939068,0.00358422939068
1499091716,-0.0143369175627,0.0
1499091716,-0.0250896057348,-0.00358422939068
1499091716,-0.0430107526882,-0.00358422939068
1499091716,-0.0931899641577,0.0
1499091716,-0.121863799283,0.00358422939068
1499091716,-0.150537634409,0.010752688172
1499091716,-0.186379928315,0.0143369175627
1499091717,-0.225806451613,0.0286738351254
1499091718,-0.480286738351,0.835125448029
1499091719,-0.376344086022,0.956989247312
1499091719,-0.336917562724,0.989247311828
1499091719,-0.286738351254,1.02150537634
1499091719,-0.229390681004,1.04301075269
1499091719,-0.175627240143,1.06093189964
1499091719,-0.118279569892,1.0752688172
1499091719,-0.0537634408602,1.07885304659
1499091719,0.010752688172,1.07885304659
1499091719,0.0681003584229,1.06810035842
1499091719,0.129032258065,1.05376344086
1499091720,0.182795698925,1.03225806452
1499091720,0.232974910394,1.00716845878
1499091720,0.290322580645,0.967741935484
1499091720,0.329749103943,0.935483870968
1499091720,0.36917562724,0.89605734767
1499091720,0.405017921147,0.853046594982
1499091720,0.433691756272,0.802867383513
1499091720,0.455197132616,0.752688172043
1499091720,0.476702508961,0.702508960573
1499091720,0.494623655914,0.645161290323
1499091721,0.501792114695,0.587813620072
1499091721,0.501792114695,0.52688172043
